domain,_original_idx,TEXT,text_length_old,word_count_old,elongation_old,ironie_old,insulte_old,mépris / haine_old,argot_old,abréviation_old,interjection_old,ROLE_old,HATE_old,TARGET_old,VERBAL_ABUSE_old,INTENTION_old,CONTEXT_old,SENTIMENT_old,Colère_old,Dégoût_old,Joie_old,Peur_old,Surprise_old,Tristesse_old,Admiration_old,Culpabilité_old,Embarras_old,Fierté_old,Jalousie_old,Autre_old,pred_Colère_old,pred_Dégoût_old,pred_Joie_old,pred_Peur_old,pred_Surprise_old,pred_Tristesse_old,pred_Admiration_old,pred_Culpabilité_old,pred_Embarras_old,pred_Fierté_old,pred_Jalousie_old,pred_Autre_old,proba_Colère_old,proba_Dégoût_old,proba_Joie_old,proba_Peur_old,proba_Surprise_old,proba_Tristesse_old,proba_Admiration_old,proba_Culpabilité_old,proba_Embarras_old,proba_Fierté_old,proba_Jalousie_old,proba_Autre_old,err_Colère_old,err_Dégoût_old,err_Joie_old,err_Peur_old,err_Surprise_old,err_Tristesse_old,err_Admiration_old,err_Culpabilité_old,err_Embarras_old,err_Fierté_old,err_Jalousie_old,err_Autre_old,n_errors_12_old,hamming_12_old,jaccard_error_12_old,weighted_hamming_12_old,error_category_old,emotion_density_12_old,mode_density_4_old,label_density_19_old,text_length_new,word_count_new,elongation_new,ironie_new,insulte_new,mépris / haine_new,argot_new,abréviation_new,interjection_new,ROLE_new,HATE_new,TARGET_new,VERBAL_ABUSE_new,INTENTION_new,CONTEXT_new,SENTIMENT_new,Colère_new,Dégoût_new,Joie_new,Peur_new,Surprise_new,Tristesse_new,Admiration_new,Culpabilité_new,Embarras_new,Fierté_new,Jalousie_new,Autre_new,pred_Colère_new,pred_Dégoût_new,pred_Joie_new,pred_Peur_new,pred_Surprise_new,pred_Tristesse_new,pred_Admiration_new,pred_Culpabilité_new,pred_Embarras_new,pred_Fierté_new,pred_Jalousie_new,pred_Autre_new,proba_Colère_new,proba_Dégoût_new,proba_Joie_new,proba_Peur_new,proba_Surprise_new,proba_Tristesse_new,proba_Admiration_new,proba_Culpabilité_new,proba_Embarras_new,proba_Fierté_new,proba_Jalousie_new,proba_Autre_new,err_Colère_new,err_Dégoût_new,err_Joie_new,err_Peur_new,err_Surprise_new,err_Tristesse_new,err_Admiration_new,err_Culpabilité_new,err_Embarras_new,err_Fierté_new,err_Jalousie_new,err_Autre_new,n_errors_12_new,hamming_12_new,jaccard_error_12_new,weighted_hamming_12_new,error_category_new,emotion_density_12_new,mode_density_4_new,label_density_19_new
Obésité,196,je vais aller la detrrer,24,5,0,0,1,1,0,0,0,bully_support,OAG,victim_support,THR,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3524286e-05,1.6154451e-06,1.0980106e-05,1.3619183e-05,2.5316203e-05,1.0642073e-05,4.713304e-06,3.6715477e-07,2.6309556e-07,1.2613349e-06,5.1124722e-08,2.6377229e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,24,5,0,0,1,1,0,0,0,bully_support,OAG,victim_support,THR,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3524286e-05,1.6154451e-06,1.0980106e-05,1.3619183e-05,2.5316203e-05,1.0642073e-05,4.713304e-06,3.6715477e-07,2.6309556e-07,1.2613349e-06,5.1124722e-08,2.6377229e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,215,mais elle veut quoi josianne la honte tu t appel comme ca deja,62,13,0,0,0,1,0,0,0,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3289715,0.035837173,0.003449484,0.064784124,0.0011467137,0.010497998,0.0028585354,0.023156626,0.7726642,0.023950383,0.0030152702,0.04120684,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,0.5,0.002781884404838,low_error,2,2,7,62,13,0,0,0,1,0,0,0,bully_support,OAG,conciliator,OTH,ATK,CR,NEG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3289715,0.035837173,0.003449484,0.064784124,0.0011467137,0.010497998,0.0028585354,0.023156626,0.7726642,0.023950383,0.0030152702,0.04120684,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Obésité,219,et tu va faire quoi pierreon t a deja dit que ta religion menacer c pas bien et ca veut faire l imam avec nous,110,25,0,0,0,1,0,0,0,bully_support,OAG,conciliator,OTH,ATK,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.012003798,0.0004956177,0.0028564131,0.999603,0.001012021,0.000897041,0.00029779828,0.00010623348,0.007356673,0.00014102906,3.869135e-05,0.78241014,FN,OK,OK,FP,OK,OK,OK,OK,OK,OK,OK,FP,3,0.25,1.0,0.142206431887523,medium_error,1,2,5,110,25,0,0,0,1,0,0,0,bully_support,OAG,conciliator,OTH,ATK,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.012003798,0.0004956177,0.0028564131,0.999603,0.001012021,0.000897041,0.00029779828,0.00010623348,0.007356673,0.00014102906,3.869135e-05,0.78241014,FN,OK,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,0.6666666666666667,0.1272731940099054,medium_error,2,2,6
Obésité,222,Mais il vous faut quoi pour vous faire comprendre que j'ai pas choisi d'être comme ça !,87,17,0,0,0,0,0,0,0,victim,NAG,,,DFN,ATK,NEG,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3769253,0.00039663794,7.965606e-05,8.061194e-05,0.00042656576,6.6763685e-05,2.8293996e-05,3.074738e-05,4.3855318e-05,2.4071323e-05,8.915882e-06,0.0041604615,FN,OK,OK,OK,OK,FN,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0717328764390377,medium_error,2,1,5,87,17,0,0,0,0,0,0,0,victim,NAG,,,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3769253,0.00039663794,7.965606e-05,8.061194e-05,0.00042656576,6.6763685e-05,2.8293996e-05,3.074738e-05,4.3855318e-05,2.4071323e-05,8.915882e-06,0.0041604615,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,1,1,4
Obésité,224,j'avoue pas ouf le blaze,24,5,0,0,0,1,1,0,0,bully,OAG,victim,DNG,ATK,DFN,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17117223,0.007759174,0.04074354,0.0002809592,9.681683e-05,0.00054648897,0.00024395702,0.0012967853,0.026308717,0.010795235,0.00019288459,0.3146366,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0114918320056999,low_error,1,1,4,24,5,0,0,0,1,1,0,0,bully,OAG,victim,DNG,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17117223,0.007759174,0.04074354,0.0002809592,9.681683e-05,0.00054648897,0.00024395702,0.0012967853,0.026308717,0.010795235,0.00019288459,0.3146366,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,234,pk tu parle de ton frrr pierre ?,32,8,0,0,0,1,1,0,0,bully_support,OAG,conciliator,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15478553,0.00016794281,5.0990486e-05,8.350384e-05,7.047174e-05,4.84112e-05,0.00013000317,1.3270613e-05,7.7961835e-05,1.8473238e-05,3.30502e-06,0.9501236,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,2,0.1666666666666666,1.0,0.0186067022487527,medium_error,1,1,4,32,8,0,0,0,1,1,0,0,bully_support,OAG,conciliator,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.15478553,0.00016794281,5.0990486e-05,8.350384e-05,7.047174e-05,4.84112e-05,0.00013000317,1.3270613e-05,7.7961835e-05,1.8473238e-05,3.30502e-06,0.9501236,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.0833333333333333,1.0,0.0156118729690739,low_error,0,0,0
Obésité,240,tg julien jparle de ta mere,27,6,0,0,1,0,0,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4139436e-05,1.8288042e-06,1.1263861e-05,1.5181452e-05,2.2136917e-05,1.0966031e-05,5.056944e-06,4.0911053e-07,3.0562492e-07,1.4012297e-06,5.7196498e-08,3.863247e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,27,6,0,0,1,0,0,1,0,conciliator,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.4139436e-05,1.8288042e-06,1.1263861e-05,1.5181452e-05,2.2136917e-05,1.0966031e-05,5.056944e-06,4.0911053e-07,3.0562492e-07,1.4012297e-06,5.7196498e-08,3.863247e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0189495837417725,medium_error,2,1,5
Obésité,242,t as tellement de bonne répartie Julien mdr:') :') :'),54,10,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28282997,0.010953107,0.010921018,0.0025250292,0.00017933,0.00084090175,0.00016672826,0.0013283367,0.020601207,0.005096055,0.00027786294,0.115528226,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,54,10,0,1,0,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28282997,0.010953107,0.010921018,0.0025250292,0.00017933,0.00084090175,0.00016672826,0.0013283367,0.020601207,0.005096055,0.00027786294,0.115528226,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,245,parce que ton daron est parti acheté du lait,44,9,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2383747e-05,1.7311703e-06,1.1766788e-05,1.348799e-05,2.7466665e-05,1.0920842e-05,5.0459407e-06,3.9327534e-07,2.8002586e-07,1.3895909e-06,5.5392356e-08,3.5069876e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,44,9,0,0,1,1,0,0,0,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2383747e-05,1.7311703e-06,1.1766788e-05,1.348799e-05,2.7466665e-05,1.0920842e-05,5.0459407e-06,3.9327534e-07,2.8002586e-07,1.3895909e-06,5.5392356e-08,3.5069876e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,253,tjrs nous les muslim persecute on seras les juifs de demain ici !,65,13,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,CNS,NEG,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023198791,3.153988e-05,0.0003071214,1.68029e-05,5.118316e-05,1.8818333e-05,1.2920538e-05,2.7652147e-06,3.4947168e-06,1.3756689e-05,6.4442753e-07,0.083936304,FN,OK,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.1263816140436083,medium_error,2,2,6,65,13,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,CNS,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023198791,3.153988e-05,0.0003071214,1.68029e-05,5.118316e-05,1.8818333e-05,1.2920538e-05,2.7652147e-06,3.4947168e-06,1.3756689e-05,6.4442753e-07,0.083936304,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,1,2,5
Obésité,255,pas les religions stop,22,4,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4167847e-05,1.7352363e-06,1.1228983e-05,1.4605705e-05,3.1948737e-05,1.1074299e-05,5.0974127e-06,4.0022317e-07,2.656488e-07,1.3921774e-06,5.827078e-08,2.0543255e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,22,4,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4167847e-05,1.7352363e-06,1.1228983e-05,1.4605705e-05,3.1948737e-05,1.1074299e-05,5.0974127e-06,4.0022317e-07,2.656488e-07,1.3921774e-06,5.827078e-08,2.0543255e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,265,meme le careme il y arrive pas ce gros porc bagra,49,11,0,0,1,1,0,0,0,bully_support,OAG,victim,NCG,AIN,ATK,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3574163e-05,2.9853136e-06,1.95995e-05,1.2995672e-05,4.0172923e-05,1.4571952e-05,7.364258e-06,6.3923693e-07,4.3855172e-07,2.5164036e-06,1.00691906e-07,0.00010396579,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0142737164105379,medium_error,2,2,6,49,11,0,0,1,1,0,0,0,bully_support,OAG,victim,NCG,AIN,ATK,NEG,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3574163e-05,2.9853136e-06,1.95995e-05,1.2995672e-05,4.0172923e-05,1.4571952e-05,7.364258e-06,6.3923693e-07,4.3855172e-07,2.5164036e-06,1.00691906e-07,0.00010396579,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0277110745201062,medium_error,2,2,6
Obésité,270,pas un peux casse,17,4,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2015066e-05,2.3937935e-06,1.4833614e-05,1.5951338e-05,3.3291668e-05,1.3197049e-05,6.342948e-06,5.419316e-07,3.8845195e-07,1.9760796e-06,8.1072116e-08,6.507984e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,17,4,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,ATK,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2015066e-05,2.3937935e-06,1.4833614e-05,1.5951338e-05,3.3291668e-05,1.3197049e-05,6.342948e-06,5.419316e-07,3.8845195e-07,1.9760796e-06,8.1072116e-08,6.507984e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,275,mais paul tes un peut envelopper mais c'est pas bien Brice de se moquer ou autre,80,16,0,0,0,0,0,0,0,conciliator,NAG,,,CNS,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9359129,0.014503184,0.0013118141,0.0020493886,0.0002742326,0.00035678045,0.00034955356,0.0011669287,0.03213991,0.00085450197,0.00025495514,0.9314237,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.0833333333333333,0.5,0.0158248178439146,low_error,1,1,4,80,16,0,0,0,0,0,0,0,conciliator,NAG,,,CNS,ATK,NEU,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0.9359129,0.014503184,0.0013118141,0.0020493886,0.0002742326,0.00035678045,0.00034955356,0.0011669287,0.03213991,0.00085450197,0.00025495514,0.9314237,FP,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,0.6666666666666667,0.0154369123237308,medium_error,2,1,5
Obésité,276,selena t pas drole mv,21,5,0,1,0,1,1,1,0,bully_support,OAG,victim_support,OTH,ATK,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0054782196,0.00063378044,0.9927504,0.0027576275,0.0024031308,0.0030405803,2.3212811e-05,0.00019794796,0.005298802,0.0016116966,2.6223683e-05,0.021695804,FN,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0385342506447934,medium_error,1,1,4,21,5,0,1,0,1,1,1,0,bully_support,OAG,victim_support,OTH,ATK,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0054782196,0.00063378044,0.9927504,0.0027576275,0.0024031308,0.0030405803,2.3212811e-05,0.00019794796,0.005298802,0.0016116966,2.6223683e-05,0.021695804,OK,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0322645374694195,low_error,0,0,0
Obésité,282,pierre sale clochard bouge tu pollue l air,42,8,0,0,1,1,0,0,0,bully_support,OAG,conciliator,DNG,ATK,OTH,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3357628e-05,1.6028064e-06,1.1056729e-05,1.3052098e-05,3.198239e-05,1.0188033e-05,4.9394753e-06,3.693779e-07,2.499129e-07,1.3095397e-06,5.2566904e-08,2.2335165e-05,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0142737164105379,medium_error,2,1,5,42,8,0,0,1,1,0,0,0,bully_support,OAG,conciliator,DNG,ATK,OTH,NEG,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3357628e-05,1.6028064e-06,1.1056729e-05,1.3052098e-05,3.198239e-05,1.0188033e-05,4.9394753e-06,3.693779e-07,2.499129e-07,1.3095397e-06,5.2566904e-08,2.2335165e-05,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0277110745201062,medium_error,2,1,5
Obésité,283,on se moque pas on est réaliste c tout,38,9,0,0,0,1,0,0,0,bully,NAG,,,OTH,,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009024548,3.8991227e-05,5.649028e-05,3.041364e-05,3.1513842e-05,2.9511015e-05,1.7632681e-05,3.5700966e-06,6.7563064e-06,8.0168165e-06,7.8297194e-07,0.27633032,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,38,9,0,0,0,1,0,0,0,bully,NAG,,,OTH,,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0009024548,3.8991227e-05,5.649028e-05,3.041364e-05,3.1513842e-05,2.9511015e-05,1.7632681e-05,3.5700966e-06,6.7563064e-06,8.0168165e-06,7.8297194e-07,0.27633032,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,285,nique ta mere fdp,17,4,0,0,1,0,1,1,0,conciliator,OAG,bully,OTH,DFN,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3068738e-05,1.6573381e-06,1.14026125e-05,1.2873922e-05,3.222929e-05,1.0368236e-05,5.060191e-06,3.7684285e-07,2.5207794e-07,1.3462625e-06,5.413449e-08,2.5952007e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,17,4,0,0,1,0,1,1,0,conciliator,OAG,bully,OTH,DFN,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3068738e-05,1.6573381e-06,1.14026125e-05,1.2873922e-05,3.222929e-05,1.0368236e-05,5.060191e-06,3.7684285e-07,2.5207794e-07,1.3462625e-06,5.413449e-08,2.5952007e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0189495837417725,medium_error,2,1,5
Obésité,300,pierre ca sert a r de parler avec eux c'est des cons,52,12,0,0,1,1,0,0,0,conciliator,OAG,bully,NCG,EMP,EMP,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0012650664,2.6711572e-05,0.00025635376,1.2642608e-05,1.7184917e-05,1.7274582e-05,8.223788e-06,2.6301655e-06,3.1574132e-06,1.1710266e-05,4.4798205e-07,0.0037207613,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0186067022487527,medium_error,2,1,5,52,12,0,0,1,1,0,0,0,conciliator,OAG,bully,NCG,EMP,EMP,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012650664,2.6711572e-05,0.00025635376,1.2642608e-05,1.7184917e-05,1.7274582e-05,8.223788e-06,2.6301655e-06,3.1574132e-06,1.1710266e-05,4.4798205e-07,0.0037207613,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,1,1,4
Obésité,303,non avec ta mere,16,4,0,0,1,0,0,0,0,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2594989e-05,1.4356085e-06,9.642631e-06,1.3653254e-05,2.7989503e-05,9.663611e-06,4.3086516e-06,3.2238674e-07,2.2932443e-07,1.117531e-06,4.49027e-08,2.4264764e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,16,4,0,0,1,0,0,0,0,victim_support,OAG,bully_support,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2594989e-05,1.4356085e-06,9.642631e-06,1.3653254e-05,2.7989503e-05,9.663611e-06,4.3086516e-06,3.2238674e-07,2.2932443e-07,1.117531e-06,4.49027e-08,2.4264764e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,304,"tu sais brice tu te sentirais mieux si tassumais que tes adopté ,",65,13,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0020205094,0.0031640204,0.005938983,0.000775425,2.8463302e-05,0.0004424352,0.0031420263,0.0013642268,0.005108325,0.0782078,0.00022170201,0.07930148,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,1,0.0833333333333333,1.0,0.0158248178439146,low_error,1,1,3,65,13,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,ATK,NEG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020205094,0.0031640204,0.005938983,0.000775425,2.8463302e-05,0.0004424352,0.0031420263,0.0013642268,0.005108325,0.0782078,0.00022170201,0.07930148,OK,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0322645374694195,low_error,1,1,4
Obésité,305,obsesé,6,1,0,0,1,1,1,0,0,victim_support,NAG,,,OTH,,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3803382e-05,1.6199375e-06,1.029937e-05,1.4725116e-05,3.2054297e-05,1.054543e-05,4.793174e-06,3.7477636e-07,2.5451115e-07,1.2714204e-06,5.3913144e-08,2.0087276e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,6,1,0,0,1,1,1,0,0,victim_support,NAG,,,OTH,,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3803382e-05,1.6199375e-06,1.029937e-05,1.4725116e-05,3.2054297e-05,1.054543e-05,4.793174e-06,3.7477636e-07,2.5451115e-07,1.2714204e-06,5.3913144e-08,2.0087276e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,306,t pas drole thibaulte,21,4,0,0,0,1,0,0,0,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0004244478,2.9221586e-05,0.96736646,0.00066933135,0.08067799,0.0010208971,0.00011510655,1.6569176e-05,6.2465435e-05,8.528889e-05,4.5256015e-06,0.0023491748,FN,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0385342506447934,medium_error,1,1,4,21,4,0,0,0,1,0,0,0,bully_support,OAG,victim_support,OTH,ATK,DFN,NEG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0004244478,2.9221586e-05,0.96736646,0.00066933135,0.08067799,0.0010208971,0.00011510655,1.6569176e-05,6.2465435e-05,8.528889e-05,4.5256015e-06,0.0023491748,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,0.5,0.0033377107726985,low_error,2,2,6
Obésité,310,ou ta mere marine,17,4,0,0,1,0,0,0,0,bully_support,CAG,conciliator,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3754866e-05,1.4630523e-06,9.543535e-06,1.47636e-05,2.9794503e-05,9.521898e-06,4.523517e-06,3.3366948e-07,2.3233275e-07,1.1412645e-06,4.745919e-08,1.8416158e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,17,4,0,0,1,0,0,0,0,bully_support,CAG,conciliator,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3754866e-05,1.4630523e-06,9.543535e-06,1.47636e-05,2.9794503e-05,9.521898e-06,4.523517e-06,3.3366948e-07,2.3233275e-07,1.1412645e-06,4.745919e-08,1.8416158e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
