domain,_original_idx,TEXT,text_length_old,word_count_old,elongation_old,ironie_old,insulte_old,mépris / haine_old,argot_old,abréviation_old,interjection_old,ROLE_old,HATE_old,TARGET_old,VERBAL_ABUSE_old,INTENTION_old,CONTEXT_old,SENTIMENT_old,Colère_old,Dégoût_old,Joie_old,Peur_old,Surprise_old,Tristesse_old,Admiration_old,Culpabilité_old,Embarras_old,Fierté_old,Jalousie_old,Autre_old,pred_Colère_old,pred_Dégoût_old,pred_Joie_old,pred_Peur_old,pred_Surprise_old,pred_Tristesse_old,pred_Admiration_old,pred_Culpabilité_old,pred_Embarras_old,pred_Fierté_old,pred_Jalousie_old,pred_Autre_old,proba_Colère_old,proba_Dégoût_old,proba_Joie_old,proba_Peur_old,proba_Surprise_old,proba_Tristesse_old,proba_Admiration_old,proba_Culpabilité_old,proba_Embarras_old,proba_Fierté_old,proba_Jalousie_old,proba_Autre_old,err_Colère_old,err_Dégoût_old,err_Joie_old,err_Peur_old,err_Surprise_old,err_Tristesse_old,err_Admiration_old,err_Culpabilité_old,err_Embarras_old,err_Fierté_old,err_Jalousie_old,err_Autre_old,n_errors_12_old,hamming_12_old,jaccard_error_12_old,weighted_hamming_12_old,error_category_old,emotion_density_12_old,mode_density_4_old,label_density_19_old,text_length_new,word_count_new,elongation_new,ironie_new,insulte_new,mépris / haine_new,argot_new,abréviation_new,interjection_new,ROLE_new,HATE_new,TARGET_new,VERBAL_ABUSE_new,INTENTION_new,CONTEXT_new,SENTIMENT_new,Colère_new,Dégoût_new,Joie_new,Peur_new,Surprise_new,Tristesse_new,Admiration_new,Culpabilité_new,Embarras_new,Fierté_new,Jalousie_new,Autre_new,pred_Colère_new,pred_Dégoût_new,pred_Joie_new,pred_Peur_new,pred_Surprise_new,pred_Tristesse_new,pred_Admiration_new,pred_Culpabilité_new,pred_Embarras_new,pred_Fierté_new,pred_Jalousie_new,pred_Autre_new,proba_Colère_new,proba_Dégoût_new,proba_Joie_new,proba_Peur_new,proba_Surprise_new,proba_Tristesse_new,proba_Admiration_new,proba_Culpabilité_new,proba_Embarras_new,proba_Fierté_new,proba_Jalousie_new,proba_Autre_new,err_Colère_new,err_Dégoût_new,err_Joie_new,err_Peur_new,err_Surprise_new,err_Tristesse_new,err_Admiration_new,err_Culpabilité_new,err_Embarras_new,err_Fierté_new,err_Jalousie_new,err_Autre_new,n_errors_12_new,hamming_12_new,jaccard_error_12_new,weighted_hamming_12_new,error_category_new,emotion_density_12_new,mode_density_4_new,label_density_19_new
Obésité,311,et toi pierre que t pd,22,6,0,0,1,1,0,0,0,bully,OAG,conciliator,NCG,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.31829975e-05,1.7484457e-06,1.2292944e-05,1.3095748e-05,3.3073575e-05,1.018207e-05,5.1926777e-06,3.978235e-07,2.670005e-07,1.4564829e-06,5.7485458e-08,2.7171955e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,22,6,0,0,1,1,0,0,0,bully,OAG,conciliator,NCG,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.31829975e-05,1.7484457e-06,1.2292944e-05,1.3095748e-05,3.3073575e-05,1.018207e-05,5.1926777e-06,3.978235e-07,2.670005e-07,1.4564829e-06,5.7485458e-08,2.7171955e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0189495837417725,medium_error,2,1,5
Obésité,313,retourne pas la situation brice de nice,39,7,0,0,1,1,0,0,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2923803e-05,2.112403e-06,1.2209117e-05,1.4166712e-05,2.7154209e-05,1.34068505e-05,5.5154114e-06,4.7244328e-07,3.422112e-07,1.6304817e-06,6.772434e-08,5.645356e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,39,7,0,0,1,1,0,0,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2923803e-05,2.112403e-06,1.2209117e-05,1.4166712e-05,2.7154209e-05,1.34068505e-05,5.5154114e-06,4.7244328e-07,3.422112e-07,1.6304817e-06,6.772434e-08,5.645356e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,324,ah bah voila t bien pd julien,29,7,0,1,1,1,0,0,0,victim_support,OAG,bully_support,NCG,DFN,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1977789,0.002076648,0.11778166,0.00014461354,0.000139807,6.488477e-05,7.29066e-05,0.00018327586,0.0010043125,0.00344231,4.5541092e-05,0.082860395,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,29,7,0,1,1,1,0,0,0,victim_support,OAG,bully_support,NCG,DFN,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.1977789,0.002076648,0.11778166,0.00014461354,0.000139807,6.488477e-05,7.29066e-05,0.00018327586,0.0010043125,0.00344231,4.5541092e-05,0.082860395,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,1,0.0833333333333333,1.0,0.0156118729690739,low_error,1,1,3
Obésité,331,mais stop avec sa,17,4,0,0,0,0,0,0,0,conciliator,NAG,,,CR,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3166035e-05,1.6093957e-06,1.0234797e-05,1.3573748e-05,2.781394e-05,1.0889548e-05,4.774742e-06,3.6790763e-07,2.599451e-07,1.2465863e-06,5.165174e-08,2.7066151e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,17,4,0,0,0,0,0,0,0,conciliator,NAG,,,CR,ATK,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3166035e-05,1.6093957e-06,1.0234797e-05,1.3573748e-05,2.781394e-05,1.0889548e-05,4.774742e-06,3.6790763e-07,2.599451e-07,1.2465863e-06,5.165174e-08,2.7066151e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,332,et ta mere une pute et elle le restera à vie brice,50,12,0,0,1,0,0,0,0,victim_support,OAG,bully,NCG,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014333162,0.0014699516,0.0014938356,4.5234774e-05,8.5473395e-05,0.0016590765,4.1615345e-05,0.00019146252,0.0002541799,0.0009420562,3.2765198e-05,0.002831233,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,50,12,0,0,1,0,0,0,0,victim_support,OAG,bully,NCG,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.014333162,0.0014699516,0.0014938356,4.5234774e-05,8.5473395e-05,0.0016590765,4.1615345e-05,0.00019146252,0.0002541799,0.0009420562,3.2765198e-05,0.002831233,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0189495837417725,medium_error,2,1,5
Obésité,333,brice t'es un gros con et tu le resteras à vie ;),49,12,0,0,1,1,0,0,0,victim,OAG,bully,NCG,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9763222,0.009162736,0.0020705538,0.0011658303,0.0018671144,0.00040924002,0.00011670448,0.00067019946,0.0043265508,0.00094561186,0.00020399607,0.015001208,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4,49,12,0,0,1,1,0,0,0,victim,OAG,bully,NCG,DFN,ATK,NEG,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9763222,0.009162736,0.0020705538,0.0011658303,0.0018671144,0.00040924002,0.00011670448,0.00067019946,0.0043265508,0.00094561186,0.00020399607,0.015001208,FP,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0154369123237308,medium_error,1,1,4
Obésité,334,popopoooo bien envoyé julien,28,4,0,0,0,0,0,0,1,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3115271e-05,2.6557839e-06,1.9034072e-05,1.0746775e-05,2.824606e-05,1.2436412e-05,6.8171075e-06,5.4903455e-07,4.2972582e-07,2.2192921e-06,8.155974e-08,0.00018874237,OK,OK,FN,OK,OK,OK,FN,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.1593520958787257,medium_error,2,1,6,28,4,0,0,0,0,0,0,1,victim_support,CAG,bully_support,OTH,DFN,AIN,NEG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3115271e-05,2.6557839e-06,1.9034072e-05,1.0746775e-05,2.824606e-05,1.2436412e-05,6.8171075e-06,5.4903455e-07,4.2972582e-07,2.2192921e-06,8.155974e-08,0.00018874237,OK,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0322645374694195,low_error,1,1,4
Obésité,337,ma mère t'emmerde sale merde que t,34,7,0,0,1,1,0,0,0,bully,OAG,victim_support,DNG,ATK,DFN,NEG,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9873684,0.0043853233,0.0016897017,0.0045175655,0.005225023,0.004881914,4.528929e-05,0.00040635339,0.004774785,0.00014473894,0.00010811088,0.010430827,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,0.5,0.0114918320056999,low_error,2,1,5,34,7,0,0,1,1,0,0,0,bully,OAG,victim_support,DNG,ATK,DFN,NEG,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9873684,0.0043853233,0.0016897017,0.0045175655,0.005225023,0.004881914,4.528929e-05,0.00040635339,0.004774785,0.00014473894,0.00010811088,0.010430827,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,0.6666666666666667,0.0277110745201062,medium_error,3,1,6
Obésité,344,va dodo brice,13,3,0,0,0,1,1,0,0,victim_support,CAG,bully,OTH,OTH,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2755843e-05,1.6375955e-06,1.0543167e-05,1.3337821e-05,2.889636e-05,1.0406066e-05,4.993179e-06,3.7475667e-07,2.6345785e-07,1.2957552e-06,5.2990913e-08,2.9504403e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,13,3,0,0,0,1,1,0,0,victim_support,CAG,bully,OTH,OTH,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2755843e-05,1.6375955e-06,1.0543167e-05,1.3337821e-05,2.889636e-05,1.0406066e-05,4.993179e-06,3.7475667e-07,2.6345785e-07,1.2957552e-06,5.2990913e-08,2.9504403e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,345,BRICE DE NICE ok jme tait,25,6,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.00033750382,6.350996e-05,0.00028332014,7.81231e-05,2.0909667e-05,8.292647e-05,2.7127808e-05,5.9714384e-06,2.222608e-05,1.6130256e-05,1.1650321e-06,0.9079963,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,3,25,6,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00033750382,6.350996e-05,0.00028332014,7.81231e-05,2.0909667e-05,8.292647e-05,2.7127808e-05,5.9714384e-06,2.222608e-05,1.6130256e-05,1.1650321e-06,0.9079963,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.0833333333333333,1.0,0.0156118729690739,low_error,0,0,0
Obésité,348,Et toi de te faire pousser quelques neuronnes julien.. Sérieux vous êtes même pas capable de voir que vous vous comportez comme des merde,137,24,0,1,1,1,0,0,1,victim,OAG,bully_support,NCG,DFN,ATK,NEG,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.9956436,0.0031663915,0.00047892414,0.0016661366,0.01847639,0.00075703603,3.820659e-05,0.00016769591,0.00056816253,8.671619e-05,6.316243e-05,0.0043614996,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,0.6666666666666667,0.0273166498496146,medium_error,3,1,6,137,24,0,1,1,1,0,0,1,victim,OAG,bully_support,NCG,DFN,ATK,NEG,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9956436,0.0031663915,0.00047892414,0.0016661366,0.01847639,0.00075703603,3.820659e-05,0.00016769591,0.00056816253,8.671619e-05,6.316243e-05,0.0043614996,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,0.5,0.0120992015510323,low_error,2,1,5
Obésité,349,d'avoir pensé qu'un jour paul ppourrait arreter d'être énorme,61,9,0,0,0,1,0,0,0,bully,CAG,victim,DNG,ATK,DFN,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1233963e-05,1.9195593e-06,1.0793518e-05,1.5658548e-05,2.2482429e-05,1.2022265e-05,4.9971522e-06,4.09308e-07,3.2939738e-07,1.4015465e-06,5.7220834e-08,9.7522425e-05,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0142737164105379,medium_error,2,1,5,61,9,0,0,0,1,0,0,0,bully,CAG,victim,DNG,ATK,DFN,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1233963e-05,1.9195593e-06,1.0793518e-05,1.5658548e-05,2.2482429e-05,1.2022265e-05,4.9971522e-06,4.09308e-07,3.2939738e-07,1.4015465e-06,5.7220834e-08,9.7522425e-05,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0120992015510323,low_error,1,1,4
Obésité,354,excuser vous julien supprime la video jte passe des bonbons,59,10,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.02472229,0.0014025358,0.03503902,5.1589595e-05,3.2184384e-05,0.000150131,2.1753482e-05,8.5737316e-05,0.000117845695,0.00038929033,1.784097e-05,0.06360189,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,1,0.0833333333333333,1.0,0.0158248178439146,low_error,1,1,3,59,10,0,0,0,0,0,0,0,conciliator,NAG,,,CR,,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02472229,0.0014025358,0.03503902,5.1589595e-05,3.2184384e-05,0.000150131,2.1753482e-05,8.5737316e-05,0.000117845695,0.00038929033,1.784097e-05,0.06360189,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Obésité,362,d abord supprime la vidéo,25,5,0,0,0,0,0,0,0,victim_support,NAG,,,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2542418e-05,2.06891e-06,1.5108718e-05,1.4340279e-05,2.8339471e-05,1.262633e-05,5.294114e-06,4.6316228e-07,3.224252e-07,1.7477838e-06,6.69075e-08,3.6601687e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,25,5,0,0,0,0,0,0,0,victim_support,NAG,,,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2542418e-05,2.06891e-06,1.5108718e-05,1.4340279e-05,2.8339471e-05,1.262633e-05,5.294114e-06,4.6316228e-07,3.224252e-07,1.7477838e-06,6.69075e-08,3.6601687e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,5,c'est pas dans son pays qu'elle en aura :') :'),47,10,0,1,0,1,0,0,0,bully_support,CAG,victim,DNG,AIN,ATK,NEG,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.51003456,0.001172574,2.2324626e-05,0.000104756335,8.17871e-05,0.026099253,1.5586216e-05,0.00011583591,0.00023281487,3.7401307e-05,1.9641733e-05,0.0043689148,FP,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,FN,3,0.25,1.0,0.0543590684887081,medium_error,2,2,6,47,10,0,1,0,1,0,0,0,bully_support,CAG,victim,DNG,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.51003456,0.001172574,2.2324626e-05,0.000104756335,8.17871e-05,0.026099253,1.5586216e-05,0.00011583591,0.00023281487,3.7401307e-05,1.9641733e-05,0.0043689148,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,0,0,0
Racisme,7,elle ira pas porter plainte,27,5,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,CNS,NEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5362208e-05,1.8658454e-06,1.1711562e-05,1.4095437e-05,2.6509773e-05,1.1305583e-05,5.2401065e-06,4.2400262e-07,2.9735992e-07,1.4215257e-06,6.039219e-08,2.8501492e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,1,0.0833333333333333,1.0,0.0158248178439146,low_error,1,1,3,27,5,0,0,0,1,0,0,0,bully_support,OAG,victim,THR,ATK,CNS,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5362208e-05,1.8658454e-06,1.1711562e-05,1.4095437e-05,2.6509773e-05,1.1305583e-05,5.2401065e-06,4.2400262e-07,2.9735992e-07,1.4215257e-06,6.039219e-08,2.8501492e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,15,tkt je l'attendrais devant chez elle,36,6,0,0,0,0,0,1,0,bully_support,CAG,victim,THR,AIN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1786847e-05,1.7002852e-06,1.0841065e-05,1.3133169e-05,2.5320354e-05,1.0808135e-05,4.977974e-06,3.768152e-07,2.7858667e-07,1.3200118e-06,5.26951e-08,4.5641915e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,36,6,0,0,0,0,0,1,0,bully_support,CAG,victim,THR,AIN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1786847e-05,1.7002852e-06,1.0841065e-05,1.3133169e-05,2.5320354e-05,1.0808135e-05,4.977974e-06,3.768152e-07,2.7858667e-07,1.3200118e-06,5.26951e-08,4.5641915e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,40,mais oui il fait le beau parceque t'es une gadjis mais devant un mec il ferra rien,82,17,0,0,0,1,0,0,0,victim_support,OAG,bully,NCG,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9499691,0.011171228,0.009062999,0.000734337,0.0005589654,0.0014987128,2.6587704e-05,0.0005443912,0.0033427842,0.0007171483,0.00013176225,0.041491725,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4,82,17,0,0,0,1,0,0,0,victim_support,OAG,bully,NCG,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9499691,0.011171228,0.009062999,0.000734337,0.0005589654,0.0014987128,2.6587704e-05,0.0005443912,0.0033427842,0.0007171483,0.00013176225,0.041491725,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,0,0,0
Racisme,54,j sui sur t es jamais allé a leglise hypocrite,46,10,0,0,1,1,0,0,0,victim,OAG,bully,NCG,DFN,ATK,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015921193,9.658281e-05,3.1957603e-05,5.3865984e-05,7.0467366e-05,9.096697e-05,3.967459e-05,1.4893417e-05,1.8048704e-05,1.8058381e-05,3.1809268e-06,0.0058620614,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0142737164105379,medium_error,2,1,5,46,10,0,0,1,1,0,0,0,victim,OAG,bully,NCG,DFN,ATK,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0015921193,9.658281e-05,3.1957603e-05,5.3865984e-05,7.0467366e-05,9.096697e-05,3.967459e-05,1.4893417e-05,1.8048704e-05,1.8058381e-05,3.1809268e-06,0.0058620614,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0120992015510323,low_error,1,1,4
Racisme,73,elle va porter plainte,22,4,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8416771e-05,1.7161246e-06,1.128685e-05,1.3408e-05,2.3958302e-05,1.0387872e-05,4.919191e-06,3.867929e-07,2.734131e-07,1.2702665e-06,5.4353094e-08,2.1769443e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,22,4,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8416771e-05,1.7161246e-06,1.128685e-05,1.3408e-05,2.3958302e-05,1.0387872e-05,4.919191e-06,3.867929e-07,2.734131e-07,1.2702665e-06,5.4353094e-08,2.1769443e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,114,ecrit francais et tu viendra me parler culture' mdrr,52,9,1,0,0,1,0,1,0,bully_support,OAG,victim_support,DNG,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.092954e-05,1.5003486e-05,0.00012959522,3.1173717e-05,2.832677e-05,2.9360805e-05,1.631306e-05,1.4662426e-06,4.0214563e-06,6.1235023e-06,2.9902324e-07,0.86413556,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,0.5,0.002781884404838,low_error,2,1,5,52,9,1,0,0,1,0,1,0,bully_support,OAG,victim_support,DNG,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.092954e-05,1.5003486e-05,0.00012959522,3.1173717e-05,2.832677e-05,2.9360805e-05,1.631306e-05,1.4662426e-06,4.0214563e-06,6.1235023e-06,2.9902324e-07,0.86413556,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,2,0.1666666666666666,1.0,0.0189495837417725,medium_error,1,1,4
Racisme,116,voila sucide toi donc teresa ta bien ouvert ta guele pour rien,62,12,0,0,1,1,1,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4957155e-05,1.2274308e-05,6.716292e-05,2.6993257e-05,1.6544183e-05,3.515201e-05,1.1467082e-05,1.8507197e-06,2.2042927e-06,6.9884322e-06,3.0720025e-07,0.0035694542,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0186067022487527,medium_error,2,2,6,62,12,0,0,1,1,1,0,0,bully_support,OAG,victim,OTH,ATK,,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4957155e-05,1.2274308e-05,6.716292e-05,2.6993257e-05,1.6544183e-05,3.515201e-05,1.1467082e-05,1.8507197e-06,2.2042927e-06,6.9884322e-06,3.0720025e-07,0.0035694542,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,1,1,4
Racisme,141,et tu venira en prison,22,5,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2873665e-05,1.5106624e-06,1.02377735e-05,1.3995982e-05,2.7245465e-05,1.0162299e-05,4.6420105e-06,3.4550786e-07,2.4417977e-07,1.2010687e-06,4.8404463e-08,2.3196877e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,22,5,0,0,0,0,0,0,0,victim_support,NAG,,,CNS,ATK,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2873665e-05,1.5106624e-06,1.02377735e-05,1.3995982e-05,2.7245465e-05,1.0162299e-05,4.6420105e-06,3.4550786e-07,2.4417977e-07,1.2010687e-06,4.8404463e-08,2.3196877e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,161,tu sais parler nicolas ? mdr,28,6,0,0,0,1,0,1,0,victim,CAG,bully_support,DNG,DFN,OTH,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3432857e-05,4.8979664e-06,2.7611104e-05,1.9629842e-05,3.7804974e-05,2.1268996e-05,8.134066e-06,7.379306e-07,8.5768625e-07,2.678835e-06,1.2848781e-07,0.009874386,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,28,6,0,0,0,1,0,1,0,victim,CAG,bully_support,DNG,DFN,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3432857e-05,4.8979664e-06,2.7611104e-05,1.9629842e-05,3.7804974e-05,2.1268996e-05,8.134066e-06,7.379306e-07,8.5768625e-07,2.678835e-06,1.2848781e-07,0.009874386,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,170,parle pas,9,2,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3317319e-05,2.1920503e-06,1.3167655e-05,1.8396604e-05,3.3991477e-05,1.4226038e-05,6.0359466e-06,5.038508e-07,3.5114164e-07,1.6988704e-06,7.5953636e-08,3.7949096e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,9,2,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3317319e-05,2.1920503e-06,1.3167655e-05,1.8396604e-05,3.3991477e-05,1.4226038e-05,6.0359466e-06,5.038508e-07,3.5114164e-07,1.6988704e-06,7.5953636e-08,3.7949096e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
