domain,_original_idx,TEXT,text_length_old,word_count_old,elongation_old,ironie_old,insulte_old,mépris / haine_old,argot_old,abréviation_old,interjection_old,ROLE_old,HATE_old,TARGET_old,VERBAL_ABUSE_old,INTENTION_old,CONTEXT_old,SENTIMENT_old,Colère_old,Dégoût_old,Joie_old,Peur_old,Surprise_old,Tristesse_old,Admiration_old,Culpabilité_old,Embarras_old,Fierté_old,Jalousie_old,Autre_old,pred_Colère_old,pred_Dégoût_old,pred_Joie_old,pred_Peur_old,pred_Surprise_old,pred_Tristesse_old,pred_Admiration_old,pred_Culpabilité_old,pred_Embarras_old,pred_Fierté_old,pred_Jalousie_old,pred_Autre_old,proba_Colère_old,proba_Dégoût_old,proba_Joie_old,proba_Peur_old,proba_Surprise_old,proba_Tristesse_old,proba_Admiration_old,proba_Culpabilité_old,proba_Embarras_old,proba_Fierté_old,proba_Jalousie_old,proba_Autre_old,err_Colère_old,err_Dégoût_old,err_Joie_old,err_Peur_old,err_Surprise_old,err_Tristesse_old,err_Admiration_old,err_Culpabilité_old,err_Embarras_old,err_Fierté_old,err_Jalousie_old,err_Autre_old,n_errors_12_old,hamming_12_old,jaccard_error_12_old,weighted_hamming_12_old,error_category_old,emotion_density_12_old,mode_density_4_old,label_density_19_old,text_length_new,word_count_new,elongation_new,ironie_new,insulte_new,mépris / haine_new,argot_new,abréviation_new,interjection_new,ROLE_new,HATE_new,TARGET_new,VERBAL_ABUSE_new,INTENTION_new,CONTEXT_new,SENTIMENT_new,Colère_new,Dégoût_new,Joie_new,Peur_new,Surprise_new,Tristesse_new,Admiration_new,Culpabilité_new,Embarras_new,Fierté_new,Jalousie_new,Autre_new,pred_Colère_new,pred_Dégoût_new,pred_Joie_new,pred_Peur_new,pred_Surprise_new,pred_Tristesse_new,pred_Admiration_new,pred_Culpabilité_new,pred_Embarras_new,pred_Fierté_new,pred_Jalousie_new,pred_Autre_new,proba_Colère_new,proba_Dégoût_new,proba_Joie_new,proba_Peur_new,proba_Surprise_new,proba_Tristesse_new,proba_Admiration_new,proba_Culpabilité_new,proba_Embarras_new,proba_Fierté_new,proba_Jalousie_new,proba_Autre_new,err_Colère_new,err_Dégoût_new,err_Joie_new,err_Peur_new,err_Surprise_new,err_Tristesse_new,err_Admiration_new,err_Culpabilité_new,err_Embarras_new,err_Fierté_new,err_Jalousie_new,err_Autre_new,n_errors_12_new,hamming_12_new,jaccard_error_12_new,weighted_hamming_12_new,error_category_new,emotion_density_12_new,mode_density_4_new,label_density_19_new
Racisme,181,tu peux pas savoir fat fat,26,6,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,DFN,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2860927e-05,1.9434e-06,1.2072449e-05,1.2960868e-05,3.087334e-05,1.18153075e-05,5.8726737e-06,4.442615e-07,3.0475962e-07,1.58801e-06,6.407403e-08,4.2498632e-05,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0142737164105379,medium_error,2,1,5,26,6,0,0,0,1,0,0,0,bully_support,OAG,victim,DNG,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2860927e-05,1.9434e-06,1.2072449e-05,1.2960868e-05,3.087334e-05,1.18153075e-05,5.8726737e-06,4.442615e-07,3.0475962e-07,1.58801e-06,6.407403e-08,4.2498632e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,183,meme ton soutien se casse t'es seule,36,7,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031466644,0.00037299664,0.000115563635,3.474276e-05,7.523787e-05,0.0008221564,1.23501695e-05,2.9645478e-05,4.0908348e-05,2.3659912e-05,5.8447654e-06,0.0057381196,FN,OK,OK,OK,OK,FN,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0717328764390377,medium_error,2,2,6,36,7,0,0,0,1,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.031466644,0.00037299664,0.000115563635,3.474276e-05,7.523787e-05,0.0008221564,1.23501695e-05,2.9645478e-05,4.0908348e-05,2.3659912e-05,5.8447654e-06,0.0057381196,OK,OK,OK,OK,OK,FN,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0847501675464015,medium_error,2,1,5
Racisme,186,et nous on te démarre,21,5,0,0,0,0,1,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3844327e-05,1.9207753e-06,1.2105848e-05,1.4613661e-05,2.5836343e-05,1.2052432e-05,5.4235115e-06,4.44001e-07,3.1598213e-07,1.5155066e-06,6.313626e-08,3.236348e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0,21,5,0,0,0,0,1,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.3844327e-05,1.9207753e-06,1.2105848e-05,1.4613661e-05,2.5836343e-05,1.2052432e-05,5.4235115e-06,4.44001e-07,3.1598213e-07,1.5155066e-06,6.313626e-08,3.236348e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0189495837417725,medium_error,2,1,5
Racisme,189,vas y ciao les ploucs,21,5,0,0,1,1,0,0,0,victim,OAG,bully,NCG,DFN,,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2910031e-05,1.6242489e-06,1.18983835e-05,1.1917155e-05,2.7479527e-05,1.0256625e-05,4.737621e-06,3.605564e-07,2.540136e-07,1.3017649e-06,5.044975e-08,3.069754e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,21,5,0,0,1,1,0,0,0,victim,OAG,bully,NCG,DFN,,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2910031e-05,1.6242489e-06,1.18983835e-05,1.1917155e-05,2.7479527e-05,1.0256625e-05,4.737621e-06,3.605564e-07,2.540136e-07,1.3017649e-06,5.044975e-08,3.069754e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,190," tkt t'auras son cul quand meme vu comment elle l'expose ""les ploucs"" mdrrrrrrrrrrrrrrrr",88,13,1,0,0,0,1,1,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.97102386,0.004508215,0.0017799303,0.0029498038,0.001978132,0.0005579561,5.226607e-05,0.00030622468,0.0025898914,0.00016224959,9.578668e-05,0.029406285,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,0,0,0,88,13,1,0,0,0,1,1,0,bully_support,OAG,victim,OTH,ATK,OTH,NEG,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.97102386,0.004508215,0.0017799303,0.0029498038,0.001978132,0.0005579561,5.226607e-05,0.00030622468,0.0025898914,0.00016224959,9.578668e-05,0.029406285,FP,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.035602248242118,medium_error,1,1,4
Racisme,197,<3,2,1,0,0,0,0,0,0,0,victim_support,NAG,,,OTH,GSL,NEU,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2359419e-05,1.5792746e-06,1.0550389e-05,1.3882855e-05,3.1761483e-05,1.0549785e-05,4.827129e-06,3.6550335e-07,2.504251e-07,1.2808962e-06,5.2034117e-08,2.310922e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,1,0.0833333333333333,1.0,0.0158248178439146,low_error,1,1,3,2,1,0,0,0,0,0,0,0,victim_support,NAG,,,OTH,GSL,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2359419e-05,1.5792746e-06,1.0550389e-05,1.3882855e-05,3.1761483e-05,1.0549785e-05,4.827129e-06,3.6550335e-07,2.504251e-07,1.2808962e-06,5.2034117e-08,2.310922e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Racisme,198,comme au bon vieux temps,24,5,0,0,0,0,0,0,0,bully_support,OAG,victim,DNG,ATK,DFN,NEG,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2649446e-05,1.5696138e-06,9.761786e-06,1.402087e-05,2.6894282e-05,1.0328278e-05,4.6563227e-06,3.5596997e-07,2.5449054e-07,1.2147041e-06,4.9795084e-08,2.8449325e-05,OK,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0357523662399554,low_error,1,1,4,24,5,0,0,0,0,0,0,0,bully_support,OAG,victim,DNG,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2649446e-05,1.5696138e-06,9.761786e-06,1.402087e-05,2.6894282e-05,1.0328278e-05,4.6563227e-06,3.5596997e-07,2.5449054e-07,1.2147041e-06,4.9795084e-08,2.8449325e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Religion,3,ptn la maturite,15,3,0,1,0,1,0,0,1,conciliator,OAG,bully_support,DNG,DFN,AIN,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2969126e-05,1.6114815e-06,1.0781112e-05,1.2788596e-05,3.0436995e-05,9.90979e-06,4.9782634e-06,3.66314e-07,2.5298493e-07,1.2955106e-06,5.1793506e-08,2.7784754e-05,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0142737164105379,medium_error,2,1,5,15,3,0,1,0,1,0,0,1,conciliator,OAG,bully_support,DNG,DFN,AIN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2969126e-05,1.6114815e-06,1.0781112e-05,1.2788596e-05,3.0436995e-05,9.90979e-06,4.9782634e-06,3.66314e-07,2.5298493e-07,1.2955106e-06,5.1793506e-08,2.7784754e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,1,1,4
Religion,4,alors ton argument c'est que ça te fait rire ? sérieusement je te pensez plus inintelligente,92,16,0,0,0,1,0,0,1,victim_support,OAG,bully_support,DNG,DFN,AIN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.970873,0.03728647,0.10743487,0.022922534,0.04596483,0.027585953,0.00015982855,0.003766865,0.038341075,0.00089678814,0.0013740904,0.026611697,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,0,0,0,92,16,0,0,0,1,0,0,1,victim_support,OAG,bully_support,DNG,DFN,AIN,NEG,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.970873,0.03728647,0.10743487,0.022922534,0.04596483,0.027585953,0.00015982855,0.003766865,0.038341075,0.00089678814,0.0013740904,0.026611697,FP,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.035602248242118,medium_error,1,1,4
Religion,7,je savais pas que rire de la religion des gens etait marrant remettez vous en question,86,16,0,0,0,1,0,0,0,victim_support,NAG,,,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0011303691,0.00015253952,0.9998267,0.00879186,0.0005444211,0.0011024479,0.00014735389,4.59307e-05,0.00043237692,0.00076089497,1.1626831e-05,0.047614504,FN,OK,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0385342506447934,medium_error,1,1,4,86,16,0,0,0,1,0,0,0,victim_support,NAG,,,DFN,ATK,NEG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0011303691,0.00015253952,0.9998267,0.00879186,0.0005444211,0.0011024479,0.00014735389,4.59307e-05,0.00043237692,0.00076089497,1.1626831e-05,0.047614504,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,0.5,0.0033377107726985,low_error,2,2,6
Religion,8,elle publie des photos comme ça faut pas s'étonnerd,51,9,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001465117,1.2513183e-05,0.0057763755,0.000835064,0.99100655,0.000849507,0.0011577747,1.1229548e-05,9.686106e-06,5.7920797e-06,5.459672e-06,0.000386994,OK,OK,OK,OK,FP,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.1235997296387703,low_error,0,0,0,51,9,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.001465117,1.2513183e-05,0.0057763755,0.000835064,0.99100655,0.000849507,0.0011577747,1.1229548e-05,9.686106e-06,5.7920797e-06,5.459672e-06,0.000386994,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Religion,17,bah nan mais on s'en fou de sa vie ou de sa religion,52,13,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,CNS,NEG,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0611094e-05,5.8991286e-06,1.7445933e-05,2.4026924e-05,3.2674117e-05,2.252492e-05,1.1263721e-05,1.1098266e-06,9.916425e-07,3.8416874e-06,1.9003016e-07,0.001468638,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0114918320056999,low_error,1,1,4,52,13,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,CNS,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0611094e-05,5.8991286e-06,1.7445933e-05,2.4026924e-05,3.2674117e-05,2.252492e-05,1.1263721e-05,1.1098266e-06,9.916425e-07,3.8416874e-06,1.9003016e-07,0.001468638,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Religion,25,mais elle s'affiche donc faut pas s'étonner elle cherche,56,9,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,GSL,CR,NEG,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0006000432,7.705988e-06,0.0017992449,0.00074971217,0.986046,0.00068078266,0.0006120749,6.6077714e-06,4.4466265e-06,3.5701205e-06,2.958028e-06,0.0002038349,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,0.5,0.002781884404838,low_error,2,2,6,56,9,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,GSL,CR,NEG,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0006000432,7.705988e-06,0.0017992449,0.00074971217,0.986046,0.00068078266,0.0006120749,6.6077714e-06,4.4466265e-06,3.5701205e-06,2.958028e-06,0.0002038349,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4
Religion,26,elle s'affiche si elle veut,27,5,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,GSL,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2282433e-05,1.3992894e-06,9.163815e-06,1.4137225e-05,2.3493105e-05,9.339991e-06,4.3141695e-06,3.12213e-07,2.3327677e-07,1.0837744e-06,4.2666876e-08,3.0293915e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,27,5,0,0,0,0,0,0,0,conciliator,NAG,,,DFN,GSL,NEU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2282433e-05,1.3992894e-06,9.163815e-06,1.4137225e-05,2.3493105e-05,9.339991e-06,4.3141695e-06,3.12213e-07,2.3327677e-07,1.0837744e-06,4.2666876e-08,3.0293915e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Religion,34,et alors ? ça change quoi la religion à laquelle tu appartiens ? ca reste toujours mon petit frère,98,19,0,0,0,0,0,0,0,victim,NAG,,,DFN,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.2881229e-05,1.6742825e-06,8.546884e-06,1.7883367e-05,2.432681e-05,1.0194438e-05,4.7694352e-06,3.676369e-07,2.797904e-07,1.2064748e-06,5.1917933e-08,4.7794547e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0186067022487527,medium_error,2,2,6,98,19,0,0,0,0,0,0,0,victim,NAG,,,DFN,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2881229e-05,1.6742825e-06,8.546884e-06,1.7883367e-05,2.432681e-05,1.0194438e-05,4.7694352e-06,3.676369e-07,2.797904e-07,1.2064748e-06,5.1917933e-08,4.7794547e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,1,1,4
Religion,37,ce n'est pas la peine qu'on s'insulte pour ça,45,9,0,0,1,0,0,0,0,victim,NAG,,,DFN,ATK,NEU,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8642218,0.030946212,0.0030749284,0.05071606,0.0004798547,0.008236257,0.013533397,0.027113993,0.8866991,0.022408022,0.0030412711,0.017844059,OK,OK,OK,OK,OK,FN,OK,OK,FP,OK,OK,OK,2,0.1666666666666666,0.6666666666666667,0.19255072167297,medium_error,2,1,5,45,9,0,0,1,0,0,0,0,victim,NAG,,,DFN,ATK,NEU,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.8642218,0.030946212,0.0030749284,0.05071606,0.0004798547,0.008236257,0.013533397,0.027113993,0.8866991,0.022408022,0.0030412711,0.017844059,OK,OK,OK,OK,OK,OK,OK,OK,FP,OK,OK,OK,1,0.0833333333333333,0.5,0.1239354832372068,low_error,1,1,4
Religion,43,etre méchant c'est mal les gars,31,6,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,,NEG,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9432397,0.0378234,0.0003195827,0.010661687,0.0008961081,0.020157149,0.00014244857,0.0042439867,0.066922456,0.0017133761,0.00082843984,0.05287937,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,4,31,6,0,0,0,0,0,0,0,conciliator,OAG,bully,OTH,DFN,,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9432397,0.0378234,0.0003195827,0.010661687,0.0008961081,0.020157149,0.00014244857,0.0042439867,0.066922456,0.0017133761,0.00082843984,0.05287937,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,0,0,0
Religion,56,paul mais casse toi laisse la juive se defendre seul,52,10,0,0,0,1,1,0,0,bully,OAG,victim,OTH,ATK,,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002928017,9.00664e-06,2.045704e-05,1.6873875e-05,1.3885197e-05,2.0291189e-05,5.56806e-06,1.0936753e-06,1.4439787e-06,2.5508175e-06,1.7365012e-07,0.002237869,FN,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0142737164105379,medium_error,2,1,5,52,10,0,0,0,1,1,0,0,bully,OAG,victim,OTH,ATK,,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002928017,9.00664e-06,2.045704e-05,1.6873875e-05,1.3885197e-05,2.0291189e-05,5.56806e-06,1.0936753e-06,1.4439787e-06,2.5508175e-06,1.7365012e-07,0.002237869,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,1,1,4
Religion,70,laisse tomber ila 0 reparti,27,5,0,0,0,1,0,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34221e-05,1.5993221e-06,1.1293481e-05,1.339821e-05,3.1038835e-05,1.043844e-05,4.8020315e-06,3.6667714e-07,2.4815233e-07,1.2924945e-06,5.2371057e-08,2.0610387e-05,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.002781884404838,low_error,1,1,4,27,5,0,0,0,1,0,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34221e-05,1.5993221e-06,1.1293481e-05,1.339821e-05,3.1038835e-05,1.043844e-05,4.8020315e-06,3.6667714e-07,2.4815233e-07,1.2924945e-06,5.2371057e-08,2.0610387e-05,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,0,0,0
Religion,71,ba ca nous dérange,18,4,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.115187325,0.0011633143,0.001940204,0.0038142947,0.0011824262,0.9838478,4.1515104e-05,0.0007312712,0.015468846,0.00012684245,6.411054e-05,0.004509904,FN,OK,OK,OK,OK,FP,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0717328764390377,medium_error,1,1,4,18,4,0,0,0,0,0,0,0,bully_support,OAG,victim,OTH,ATK,DFN,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.115187325,0.0011633143,0.001940204,0.0038142947,0.0011824262,0.9838478,4.1515104e-05,0.0007312712,0.015468846,0.00012684245,6.411054e-05,0.004509904,OK,OK,OK,OK,OK,FP,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0691382945773275,low_error,0,0,0
Religion,75,bah on s'en balec que ca vs derange on vs demande pas votre avis,64,14,0,0,0,1,1,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.920333e-05,1.2021863e-05,1.8712732e-05,4.4127166e-05,1.9706875e-05,2.4550665e-05,1.5123997e-05,1.9116362e-06,2.3843472e-06,5.881384e-06,3.3405058e-07,0.006259237,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,2,0.1666666666666666,1.0,0.0186067022487527,medium_error,2,2,6,64,14,0,0,0,1,1,0,0,victim_support,OAG,bully,OTH,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.920333e-05,1.2021863e-05,1.8712732e-05,4.4127166e-05,1.9706875e-05,2.4550665e-05,1.5123997e-05,1.9116362e-06,2.3843472e-06,5.881384e-06,3.3405058e-07,0.006259237,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,1,1,4
Religion,79,perso je préfère être différente que vous ressembler et être une bande de mouton a suivre une personne raciste,110,19,0,0,1,1,0,0,0,victim_support,OAG,bully,OTH,DFN,,NEG,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00021595498,3.8308524e-05,0.00016794475,9.9528996e-05,0.00010084768,7.8083256e-05,6.350917e-05,2.794008e-06,1.2815126e-05,7.2104326e-06,8.047234e-07,0.999137,OK,OK,OK,OK,OK,OK,OK,OK,OK,FN,OK,FP,2,0.1666666666666666,1.0,0.139424547482685,medium_error,1,1,4,110,19,0,0,1,1,0,0,0,victim_support,OAG,bully,OTH,DFN,,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00021595498,3.8308524e-05,0.00016794475,9.9528996e-05,0.00010084768,7.8083256e-05,6.350917e-05,2.794008e-06,1.2815126e-05,7.2104326e-06,8.047234e-07,0.999137,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,2,0.1666666666666666,1.0,0.0189495837417725,medium_error,1,1,4
Religion,83,mdr t'es quoi toi leo chrétien?,31,6,0,1,0,0,1,1,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.93397254,0.00080401584,0.00027945192,0.0009921853,0.007178149,9.036651e-05,5.7878435e-05,4.3591426e-05,0.00020188387,2.0046973e-05,1.9576768e-05,0.26048285,FP,OK,FN,OK,OK,OK,OK,OK,OK,OK,OK,OK,2,0.1666666666666666,1.0,0.0385342506447934,medium_error,1,1,4,31,6,0,1,0,0,1,1,0,victim_support,CAG,bully,OTH,DFN,ATK,NEG,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.93397254,0.00080401584,0.00027945192,0.0009921853,0.007178149,9.036651e-05,5.7878435e-05,4.3591426e-05,0.00020188387,2.0046973e-05,1.9576768e-05,0.26048285,FP,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,1,0.0833333333333333,1.0,0.0033377107726985,low_error,0,0,0
Religion,90,non je suis tres calme et toi t'es juive,40,9,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.00013266254,2.2133456e-05,5.394335e-05,0.00010518877,3.9796076e-05,4.9639355e-05,2.6399526e-05,1.7778268e-06,7.1307327e-06,4.323676e-06,4.231785e-07,0.98717403,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,0,0.0,0.0,0.0,exact_match,1,1,3,40,9,0,0,0,1,0,0,0,bully,OAG,victim,OTH,ATK,OTH,NEG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00013266254,2.2133456e-05,5.394335e-05,0.00010518877,3.9796076e-05,4.9639355e-05,2.6399526e-05,1.7778268e-06,7.1307327e-06,4.323676e-06,4.231785e-07,0.98717403,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,FP,1,0.0833333333333333,1.0,0.0156118729690739,low_error,0,0,0
Religion,95,laisse leur seul argumentation est qu'elle est juive waw bravo vous êtes allés a l'ecole,88,15,0,1,0,1,0,0,1,victim_support,CAG,bully,DNG,DFN,ATK,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.043184627,0.007187194,0.020877931,0.002261694,0.001999772,0.00013260714,0.10080848,0.0061311903,0.092663944,0.7309165,0.0016244868,0.06011931,FN,FN,OK,OK,OK,OK,OK,OK,OK,FP,OK,OK,3,0.25,1.0,0.1378734460493083,medium_error,2,1,5,88,15,0,1,0,1,0,0,1,victim_support,CAG,bully,DNG,DFN,ATK,NEG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.043184627,0.007187194,0.020877931,0.002261694,0.001999772,0.00013260714,0.10080848,0.0061311903,0.092663944,0.7309165,0.0016244868,0.06011931,FN,OK,OK,OK,OK,OK,OK,OK,OK,FP,OK,OK,2,0.1666666666666666,1.0,0.1272731940099054,medium_error,1,1,4
Religion,101,pas pour aller faire le fiere et dénigrer les gens nan il a pas de vie,70,16,0,0,1,1,0,0,1,victim_support,OAG,bully,DNG,DFN,ATK,NEG,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.16941348,0.017991506,0.0026714036,0.023259204,0.0002042941,0.019294655,0.0070695,0.024670493,0.88185185,0.05892162,0.0019152289,0.02475653,FN,FN,OK,OK,OK,OK,OK,OK,FP,OK,OK,FN,4,0.3333333333333333,1.0,0.153698263893223,high_error,3,2,7,70,16,0,0,1,1,0,0,1,victim_support,OAG,bully,DNG,DFN,ATK,NEG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16941348,0.017991506,0.0026714036,0.023259204,0.0002042941,0.019294655,0.0070695,0.024670493,0.88185185,0.05892162,0.0019152289,0.02475653,FN,FN,OK,OK,OK,OK,OK,OK,FP,OK,OK,OK,3,0.25,1.0,0.1393723955609377,medium_error,2,1,5
